Price,Make,Model,YOM,Mileage (km),Gear,Fuel Type,Engine (cc),Vehicle Age,Condition,Has_AC,Has_PowerSteering,Has_PowerMirror,Has_PowerWindow,Option_Count
6225000,Suzuki,Wagon R FX,2018.0,82000.0,Automatic,Hybrid,650.0,8.0,Used,1,1,1,1,4
3520000,Suzuki,Wagon R,2007.0,201000.0,Manual,Petrol,1061.0,19.0,Used,1,1,1,1,4
2875000,Suzuki,Alto,2007.0,95000.0,Manual,Petrol,800.0,19.0,Used,1,1,0,0,2
3280000,Suzuki,Alto,2010.0,72000.0,Manual,Petrol,800.0,16.0,Used,1,1,0,0,2
6000000,Suzuki,Swift VXI,2010.0,52000.0,Manual,Petrol,1298.0,16.0,Used,1,1,0,1,3
5450000,Suzuki,Wagon R,2015.0,107000.0,Automatic,Petrol,650.0,11.0,Used,1,1,1,1,4
2100000,Suzuki,Baleno,1998.0,170000.0,Automatic,Petrol,1300.0,28.0,Used,1,1,1,1,4
8750000,Suzuki,WAGON R ZX CUSTOM,2024.0,10000.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,1,1,4
7250000,Suzuki,Wagon R FX,2023.0,4000.0,Automatic,Petrol,650.0,3.0,Used,1,1,1,1,4
3950000,Suzuki,Alto 800 LXI,2015.0,109000.0,Manual,Petrol,800.0,11.0,Used,1,1,0,1,3
4125000,Suzuki,Alto 800,2016.0,134800.0,Manual,Petrol,800.0,10.0,Used,0,0,0,0,0
6650000,Suzuki,Wagon R Premium,2018.0,98000.0,Automatic,Petrol,650.0,8.0,Used,1,1,1,1,4
3000000,Suzuki,Alto,2011.0,141790.0,Manual,Petrol,800.0,15.0,Used,0,1,0,0,1
2675000,Suzuki,Alto K10 VXI,2005.0,130000.0,Manual,Petrol,1000.0,21.0,Used,1,1,0,1,3
3750000,Suzuki,ALTO,2015.0,87000.0,Manual,Petrol,800.0,11.0,Used,1,0,0,1,2
6625000,Suzuki,Wagon R FX,2018.0,95000.0,Automatic,Petrol,660.0,8.0,Used,1,1,1,1,4
3950000,Suzuki,Wagon R,2011.0,180.0,Manual,Petrol,1000.0,15.0,Used,1,1,1,1,4
4185000,Suzuki,ALTO,2015.0,83200.0,Manual,Petrol,796.0,11.0,Used,1,1,0,0,2
3050000,Suzuki,Alto Lxi,2007.0,140000.0,Manual,Petrol,800.0,19.0,Used,1,1,0,0,2
2150000,Suzuki,Maruti 800,2007.0,1.0,Manual,Petrol,800.0,19.0,Used,0,0,0,0,0
13200000,Suzuki,Swift MZ Safety,2024.0,4800.0,Automatic,Hybrid,1200.0,2.0,Unregistered,1,1,1,1,4
8500000,Suzuki,Swift RS,2017.0,67000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
3250000,Suzuki,Alto LXi,2011.0,105000.0,Manual,Petrol,800.0,15.0,Used,1,1,0,0,2
5390000,Suzuki,Alto Japan,2016.0,89200.0,Automatic,Petrol,650.0,10.0,Used,1,1,1,1,4
6750000,Suzuki,Wagon R Stingray,2019.0,125000.0,Automatic,Hybrid,650.0,7.0,Used,1,1,1,1,4
8750000,Suzuki,Wagon R Custom Z Hybrid ZX,2025.0,20.0,Automatic,Hybrid,660.0,1.0,Unregistered,1,1,1,1,4
2800000,Suzuki,Maruti 800,2010.0,57000.0,Manual,Petrol,800.0,16.0,Used,1,0,0,0,1
1200000,Suzuki,A-Star,2011.0,102000.0,Manual,Petrol,1000.0,15.0,Used,0,0,0,0,0
3975000,Suzuki,Alto,2015.0,71000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
4500000,Suzuki,Wagon R Solio,2006.0,118000.0,Automatic,Petrol,1000.0,20.0,Used,1,1,0,1,3
5820000,Suzuki,Wagon R Stingray,2015.0,120000.0,Automatic,Petrol,660.0,11.0,Used,1,1,1,1,4
6875000,Suzuki,Wagon R Stingray,2018.0,94000.0,Automatic,Hybrid,650.0,8.0,Used,1,1,1,1,4
3750000,Suzuki,Wagon R VXI,2008.0,95672.0,Manual,Petrol,998.0,18.0,Used,1,1,1,1,4
3900000,Suzuki,Wagon R,2008.0,75800.0,Manual,Petrol,1000.0,18.0,Used,1,1,0,1,3
7150000,Suzuki,Wagon R Stingray,2018.0,95000.0,Automatic,Hybrid,660.0,8.0,Used,1,1,1,1,4
3800000,Suzuki,Alto 800,2015.0,150000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
5975000,Suzuki,Wagon R,2016.0,84000.0,Automatic,Hybrid,660.0,10.0,Used,1,1,1,1,4
1975000,Suzuki,Wagon R FZ,2018.0,102000.0,Automatic,Petrol,680.0,8.0,Used,1,1,1,1,4
3000000,Suzuki,Maruti Zen,2006.0,95000.0,Manual,Petrol,800.0,20.0,Used,1,1,0,1,3
6800000,Suzuki,Wagon R FZ,2018.0,113000.0,Automatic,Petrol,660.0,8.0,Used,1,1,1,1,4
6950000,Suzuki,Alto Japan,2024.0,6.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
6850000,Suzuki,WAGON R,2017.0,140000.0,Automatic,Petrol,660.0,9.0,Used,1,1,1,1,4
5000000,Suzuki,Swift,2004.0,161000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
4350000,Suzuki,Swift,2003.0,160000.0,Automatic,Petrol,1300.0,23.0,Used,1,1,1,1,4
7300000,Suzuki,Wagon R Stingray,2018.0,94000.0,Automatic,Hybrid,660.0,8.0,Used,1,1,1,1,4
6500000,Suzuki,Wagon R FZ Safety,2017.0,96000.0,Automatic,Hybrid,660.0,9.0,Used,1,1,1,1,4
1400000,Suzuki,Wagon R,2016.0,114578.0,Automatic,Hybrid,650.0,10.0,Used,0,0,0,0,0
1575000,Suzuki,MARUTI,1999.0,95000.0,Manual,Petrol,800.0,27.0,Used,1,0,0,0,1
3750000,Suzuki,ALTO,2015.0,132000.0,Manual,Petrol,800.0,11.0,Used,1,1,0,1,3
2925000,Suzuki,Alto,2007.0,140000.0,Manual,Petrol,800.0,19.0,Used,1,1,0,0,2
6890000,Suzuki,Wagon R FX Safety,2025.0,1000.0,Automatic,Petrol,660.0,1.0,Unregistered,1,1,1,1,4
2050000,Suzuki,Maruti,2007.0,58000.0,Manual,Petrol,800.0,19.0,Used,1,0,0,0,1
7490000,Suzuki,Wagon R,2024.0,5600.0,Automatic,Petrol,650.0,2.0,Used,1,1,1,1,4
7000000,Suzuki,Wagon R Stingray,2018.0,95000.0,Automatic,Hybrid,660.0,8.0,Used,1,1,1,1,4
9875000,Suzuki,Spacia Custom Turbo,2024.0,8000.0,Automatic,Hybrid,660.0,2.0,Unregistered,1,1,1,1,4
8775000,Suzuki,Spacia Custom Z,2023.0,15000.0,Automatic,Hybrid,660.0,3.0,Unregistered,1,1,1,1,4
3650000,Suzuki,Estilo,2010.0,137000.0,Manual,Petrol,1000.0,16.0,Used,1,1,1,1,4
4175000,Suzuki,A-Star,2010.0,150000.0,Automatic,Petrol,1000.0,16.0,Used,1,1,1,1,4
2350000,Suzuki,Maruti,2011.0,30000.0,Manual,Petrol,800.0,15.0,Used,0,0,0,0,0
2375000,Suzuki,Maruti,2010.0,88000.0,Manual,Petrol,800.0,16.0,Used,1,0,0,0,1
6990000,Suzuki,Wagon R FX Safety,2023.0,16000.0,Automatic,Petrol,650.0,3.0,Unregistered,1,1,1,1,4
8900000,Suzuki,Swift RS Turbo,2017.0,49500.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
3790000,Suzuki,Alto,2016.0,118000.0,Manual,Petrol,800.0,10.0,Unregistered,1,1,0,0,2
7250000,Suzuki,Wagon R,2024.0,8000.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,1,1,4
3750000,Suzuki,Alto 800 LXI,2015.0,134000.0,Manual,Petrol,800.0,11.0,Used,0,0,0,0,0
7650000,Suzuki,Spacia G,2023.0,5000.0,Automatic,Hybrid,650.0,3.0,Unregistered,1,1,1,1,4
6930000,Suzuki,Alto,2024.0,2270.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
6575000,Suzuki,Alto Hybrid,2023.0,2300.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,0,1,3
7625000,Suzuki,WAGON R FX,2024.0,4000.0,Automatic,Petrol,650.0,2.0,Unregistered,0,0,0,0,0
2275000,Suzuki,Maruti,2011.0,73000.0,Manual,Petrol,800.0,15.0,Used,1,0,0,0,1
8700000,Suzuki,Wagon R Custom Z,2025.0,317.0,Automatic,Hybrid,660.0,1.0,Used,1,1,1,1,4
6300000,Suzuki,Wagon R FZ,2017.0,122000.0,Automatic,Hybrid,650.0,9.0,Used,1,1,1,1,4
4475000,Suzuki,A-star,2010.0,130000.0,Manual,Petrol,1000.0,16.0,Used,1,1,0,1,3
3650000,Suzuki,Alto,2003.0,165000.0,Automatic,Petrol,800.0,23.0,Used,1,1,0,1,3
7500000,Suzuki,Baleno,2018.0,112000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
7750000,Suzuki,Wagon R Smile,2023.0,12585.0,Automatic,Hybrid,650.0,3.0,Unregistered,1,1,1,1,4
3650000,Suzuki,A-Star,2011.0,116000.0,Manual,Petrol,1000.0,15.0,Used,1,1,1,1,4
4400000,Suzuki,Alto,2017.0,45000.0,Manual,Petrol,800.0,9.0,Used,1,0,0,0,1
1850000,Suzuki,Maruti,2003.0,98.0,Manual,Petrol,800.0,23.0,Used,1,0,0,0,1
6550000,Suzuki,Wagon R Fz,2018.0,70000.0,Automatic,Hybrid,660.0,8.0,Used,1,1,1,1,4
3850000,Suzuki,Alto 800,2016.0,96346.0,Manual,Petrol,800.0,10.0,Used,1,1,0,1,3
6800000,Suzuki,Wagon R Stingray,2017.0,89000.0,Automatic,Petrol,660.0,9.0,Used,1,1,1,1,4
3750000,Suzuki,Zen Estilo,2010.0,150800.0,Manual,Petrol,998.0,16.0,Used,1,1,1,1,4
5650000,Suzuki,Wagon R,2015.0,185000.0,Automatic,Petrol,650.0,11.0,Used,1,1,1,1,4
6000000,Suzuki,Swift Beetle,2009.0,120000.0,Automatic,Petrol,1300.0,17.0,Used,1,1,1,1,4
9300000,Suzuki,Spacia,2024.0,4200.0,Automatic,Petrol,650.0,2.0,Unregistered,0,0,0,0,0
5750000,Suzuki,Spacia,2017.0,94000.0,Automatic,Hybrid,690.0,9.0,Used,1,1,1,1,4
6750000,Suzuki,Wagon R FX Safety,2024.0,3800.0,Manual,Petrol,660.0,2.0,Unregistered,0,0,0,0,0
1775000,Suzuki,Spacia,2016.0,122000.0,Automatic,Petrol,1008.0,10.0,Used,1,1,1,1,4
8950000,Suzuki,Spacia Custom XS,2025.0,3000.0,Automatic,Petrol,660.0,1.0,Unregistered,0,0,0,0,0
4350000,Suzuki,Swift Vxi,2010.0,169000.0,Manual,Petrol,1200.0,16.0,Used,1,1,1,1,4
8125000,Suzuki,Spacia Hybrid X,2024.0,6700.0,Automatic,Petrol,650.0,2.0,Unregistered,0,0,0,0,0
2200000,Suzuki,Maruti,2006.0,40000.0,Manual,Petrol,600.0,20.0,Used,1,0,0,0,1
5595000,Suzuki,Celerio,2017.0,50000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
3700000,Suzuki,Alto,2015.0,85000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
5950000,Suzuki,Wagon R Stingray J Style,2014.0,105800.0,Automatic,Hybrid,650.0,12.0,Used,1,1,1,1,4
2875000,Suzuki,Alto Lxi,2011.0,185000.0,Manual,Petrol,800.0,15.0,Used,1,1,0,0,2
4800000,Suzuki,Celerio,2014.0,153000.0,Automatic,Petrol,1000.0,12.0,Used,1,1,0,1,3
6300000,Suzuki,Alto,2023.0,10890.0,Automatic,Petrol,650.0,3.0,Unregistered,1,1,1,1,4
6650000,Suzuki,Wagon R Stingray TURBO,2018.0,97000.0,Automatic,Hybrid,660.0,8.0,Used,0,0,0,0,0
3725000,Suzuki,Alto 800 LXI,2015.0,95500.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
4325000,Suzuki,Swift,2002.0,157548.0,Automatic,Petrol,1320.0,24.0,Used,1,1,1,1,4
2150000,Suzuki,Maruti,2007.0,106500.0,Manual,Petrol,800.0,19.0,Used,1,1,0,0,2
6350000,Suzuki,Wagon R 55S,2018.0,103658.0,Automatic,Petrol,650.0,8.0,Used,1,1,1,1,4
4200000,Suzuki,Swift,2003.0,56000.0,Automatic,Petrol,1300.0,23.0,Used,0,1,0,1,2
3550000,Suzuki,Estilo,2010.0,137000.0,Manual,Petrol,1000.0,16.0,Used,0,1,1,1,3
4200000,Suzuki,Swift,2002.0,151000.0,Automatic,Petrol,1300.0,24.0,Used,1,1,1,1,4
8325000,Suzuki,Swift RS,2017.0,55000.0,Automatic,Petrol,990.0,9.0,Used,0,0,0,0,0
5150000,Suzuki,Wagon R FZ,2014.0,220000.0,Automatic,Petrol,660.0,12.0,Used,1,1,1,1,4
8950000,Suzuki,Wagon R Zx,2025.0,200.0,Automatic,Petrol,660.0,1.0,Used,1,1,1,1,4
3975000,Suzuki,Suzuki,2003.0,140000.0,Automatic,Petrol,1300.0,23.0,Used,1,1,1,1,4
6275000,Suzuki,Wagon R Stingray J Style,2015.0,116000.0,Automatic,Petrol,650.0,11.0,Used,1,1,1,1,4
2275000,Suzuki,Maruti,2012.0,67000.0,Manual,Petrol,800.0,14.0,Used,1,0,0,0,1
7700000,Suzuki,Baleno,2016.0,90000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
4390000,Suzuki,Swift,2003.0,138000.0,Automatic,Petrol,1300.0,23.0,Used,1,1,0,1,3
1975000,Suzuki,Maruti 800,2006.0,90000.0,Manual,Petrol,800.0,20.0,Used,0,0,0,0,0
3195000,Suzuki,Alto 800,2010.0,141000.0,Manual,Petrol,800.0,16.0,Used,1,1,0,0,2
4175000,Suzuki,Swift,2002.0,198000.0,Automatic,Petrol,1300.0,24.0,Used,1,1,0,1,3
6100000,Suzuki,Wagon R FX,2017.0,85000.0,Automatic,Hybrid,660.0,9.0,Used,0,0,0,0,0
2050000,Suzuki,Maruti,2007.0,88321.0,Manual,Petrol,800.0,19.0,Used,1,1,1,1,4
5800000,Suzuki,Swift,2010.0,153400.0,Automatic,Petrol,1240.0,16.0,Used,1,1,1,1,4
2075000,Suzuki,Maruti,2006.0,110365.0,Manual,Petrol,800.0,20.0,Used,1,0,0,0,1
7900000,Suzuki,Swift RS Tourbo,2017.0,101080.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
5890000,Suzuki,Wagon R Fx,2016.0,183000.0,Automatic,Petrol,650.0,10.0,Used,1,1,1,1,4
5100000,Suzuki,CELERIO VXI,2015.0,100000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,0,1,3
3000000,Suzuki,Alto,2011.0,160000.0,Manual,Petrol,800.0,15.0,Used,1,1,0,0,2
1450000,Suzuki,Zen,2005.0,123456.0,Manual,Petrol,1000.0,21.0,Used,1,1,1,1,4
7950000,Suzuki,Swift Rs Turbo,2017.0,106000.0,Automatic,Petrol,1500.0,9.0,Used,1,1,1,1,4
5675000,Suzuki,Wagon R Stingray J STYLE,2015.0,98.0,Automatic,Hybrid,660.0,11.0,Used,0,0,0,0,0
4575000,Suzuki,SWIFT,2004.0,138000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
6250000,Suzuki,Wagon R FZ Safety,2017.0,98000.0,Automatic,Hybrid,650.0,9.0,Used,1,1,1,1,4
5760000,Suzuki,Swift Japan,2010.0,142000.0,Automatic,Petrol,1300.0,16.0,Used,0,0,0,0,0
5850000,Suzuki,Wagon R Stingray J Style,2014.0,132000.0,Automatic,Petrol,670.0,12.0,Used,1,1,1,1,4
3850000,Suzuki,Alto 800 LXI,2015.0,59821.0,Manual,Petrol,800.0,11.0,Used,1,1,0,1,3
2125000,Suzuki,Maruti 800,2007.0,98188.0,Manual,Petrol,800.0,19.0,Used,1,0,0,0,1
7250000,Suzuki,Wagon R FX,2024.0,5000.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,1,1,4
5550000,Suzuki,Wagon R,2014.0,155000.0,Automatic,Petrol,660.0,12.0,Used,1,1,1,1,4
4850000,Suzuki,Celerio,2014.0,153000.0,Automatic,Petrol,1000.0,12.0,Used,1,1,0,1,3
6730000,Suzuki,WAGON R STINGRAY,2018.0,139940.0,Automatic,Hybrid,660.0,8.0,Used,1,1,1,1,4
5325000,Suzuki,Celerio Vxi,2016.0,85065.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
4700000,Suzuki,Swift Center Antenna,2003.0,180000.0,Automatic,Petrol,1300.0,23.0,Used,1,1,1,1,4
5290000,Suzuki,Swift,2008.0,132000.0,Automatic,Petrol,1500.0,18.0,Used,1,1,0,1,3
6050000,Suzuki,Wagon R,2016.0,31500.0,Automatic,Hybrid,660.0,10.0,Used,1,1,1,1,4
3630000,Suzuki,ALTO,2015.0,113.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
8350000,Suzuki,Swift RS,2018.0,100000.0,Automatic,Hybrid,1300.0,8.0,Used,1,1,1,1,4
3150000,Suzuki,Wagon R,2011.0,90000.0,Manual,Petrol,800.0,15.0,Used,1,0,1,0,2
4850000,Suzuki,Celerio,2015.0,132000.0,Automatic,Petrol,800.0,11.0,Used,1,1,1,1,4
4975000,Suzuki,Celerio Vxi,2015.0,98000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,0,1,3
2100000,Suzuki,Maruti 800,2006.0,44000.0,Manual,Petrol,800.0,20.0,Used,1,0,0,0,1
3850000,Suzuki,Alto,2015.0,48000.0,Manual,Petrol,800.0,11.0,Used,1,1,0,0,2
4975000,Suzuki,Celerio Vxi,2015.0,126000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,0,1,3
5000000,Suzuki,Celerio,2015.0,95000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,1,1,4
7000000,Suzuki,Wagon R Turbo,2018.0,89000.0,Automatic,Petrol,600.0,8.0,Used,0,0,0,0,0
5275000,Suzuki,Celerio Vxi,2016.0,102000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,0,1,3
2490000,Suzuki,Maruti 800,2007.0,199700.0,Manual,Petrol,800.0,19.0,Used,1,0,0,0,1
4000000,Suzuki,Alto 800,2017.0,114000.0,Manual,Petrol,800.0,9.0,Used,0,0,0,0,0
7090000,Suzuki,Wagon R FX Safety,2024.0,4094.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
5325000,Suzuki,Wagon R,2014.0,125000.0,Automatic,Hybrid,650.0,12.0,Used,1,1,1,1,4
4500000,Suzuki,Swift,2005.0,102070.0,Automatic,Petrol,1300.0,21.0,Used,1,1,1,1,4
6700000,Suzuki,Wagon R Fz Safety,2018.0,170000.0,Automatic,Petrol,650.0,8.0,Used,1,1,1,1,4
5700000,Suzuki,Swift,2009.0,120600.0,Automatic,Petrol,1240.0,17.0,Used,1,1,1,1,4
4950000,Suzuki,Swift,2005.0,113000.0,Automatic,Petrol,1320.0,21.0,Used,1,1,1,1,4
3790000,Suzuki,Alto,2015.0,38500.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
7800000,Suzuki,Spacia,2018.0,60000.0,Automatic,Petrol,660.0,8.0,Used,1,1,1,1,4
3595000,Suzuki,Alto Japan,2003.0,165821.0,Automatic,Petrol,660.0,23.0,Used,1,1,1,1,4
3975000,Suzuki,Estilo,2011.0,12500.0,Manual,Petrol,1000.0,15.0,Used,1,1,1,1,4
3750000,Suzuki,Alto,2015.0,130000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
3200000,Suzuki,Liana,2003.0,210000.0,Manual,Petrol,1300.0,23.0,Used,1,1,0,1,3
7880000,Suzuki,Wagon R FX Safety,2025.0,7.0,Automatic,Petrol,660.0,1.0,Used,1,1,1,1,4
7500000,Suzuki,Wagon R FX,2024.0,8000.0,Automatic,Petrol,660.0,2.0,Used,1,1,1,1,4
6200000,Suzuki,Swift,2011.0,144000.0,Automatic,Petrol,1500.0,15.0,Used,1,1,1,0,3
6150000,Suzuki,WAGON R STINGRAY J STYLE,2015.0,87000.0,Automatic,Hybrid,660.0,11.0,Used,1,1,1,1,4
7250000,Suzuki,Baleno,2016.0,83998.0,Automatic,Petrol,990.0,10.0,Used,1,1,1,1,4
4300000,Suzuki,Swift,2004.0,154000.0,Automatic,Petrol,1300.0,22.0,Used,0,0,0,0,0
7125000,Suzuki,Spacia,2017.0,89000.0,Automatic,Petrol,660.0,9.0,Used,1,1,1,1,4
6275000,Suzuki,Wagon R Premium,2017.0,85500.0,Automatic,Hybrid,660.0,9.0,Used,1,1,1,1,4
4190000,Suzuki,Alto K10,2015.0,117350.0,Manual,Petrol,1000.0,11.0,Used,1,1,0,1,3
6500000,Suzuki,Wagon R Fz,2017.0,11111.0,Automatic,Petrol,660.0,9.0,Used,1,1,1,1,4
6850000,Suzuki,Alto Hybrid Japan,2024.0,5600.0,Automatic,Hybrid,660.0,2.0,Unregistered,1,1,1,1,4
4650000,Suzuki,Swift Beetle,2005.0,199000.0,Automatic,Petrol,1320.0,21.0,Used,1,1,1,1,4
8650000,Suzuki,Wagon R ZX Custom,2025.0,23.0,Automatic,Hybrid,650.0,1.0,Unregistered,1,1,1,1,4
8800000,Suzuki,Wagon R Custom Zx,2025.0,160.0,Automatic,Hybrid,660.0,1.0,Used,1,1,1,1,4
2090000,Suzuki,Maruti 800,2007.0,116000.0,Manual,Petrol,800.0,19.0,Used,1,0,0,0,1
2390000,Suzuki,Maruti,2010.0,85000.0,Manual,Petrol,800.0,16.0,Used,1,0,0,0,1
7300000,Suzuki,Wagon R Stingray,2018.0,93000.0,Automatic,Hybrid,660.0,8.0,Used,1,1,1,1,4
4350000,Suzuki,A-star,2012.0,110000.0,Automatic,Petrol,998.0,14.0,Used,1,1,0,0,2
8950000,Suzuki,Wagon R Custom ZX,2025.0,150.0,Automatic,Hybrid,660.0,1.0,Used,1,1,1,1,4
9000000,Suzuki,Wagon R STINGRAY,2022.0,15000.0,Automatic,Hybrid,660.0,4.0,Unregistered,1,1,1,1,4
2950000,Suzuki,Alto Sport,2005.0,83500.0,Manual,Petrol,1000.0,21.0,Used,1,1,0,1,3
5290000,Suzuki,Celerio Vxi,2016.0,97000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,0,1,3
3875000,Suzuki,Swift,2005.0,165000.0,Manual,Petrol,1300.0,21.0,Used,1,1,1,1,4
5650000,Suzuki,Wagon R MH 34S,2016.0,65000.0,Automatic,Petrol,660.0,10.0,Used,1,1,1,0,3
6600000,Suzuki,Wagon R,2018.0,61000.0,Automatic,Hybrid,600.0,8.0,Used,1,1,1,1,4
3730000,Suzuki,ALTO,2017.0,178000.0,Manual,Petrol,800.0,9.0,Used,1,1,0,1,3
4050000,Suzuki,Alto,2015.0,26100.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
7990000,Suzuki,Swift RS Turbo,2017.0,123000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
8275000,Suzuki,Swift RS Turbo,2017.0,110000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
5675000,Suzuki,Celerio X,2018.0,97800.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
1990000,Suzuki,Maruti,2006.0,72600.0,Manual,Petrol,800.0,20.0,Used,1,0,0,0,1
6700000,Suzuki,Wagon R FZ,2018.0,68000.0,Automatic,Hybrid,660.0,8.0,Used,1,1,1,1,4
4290000,Suzuki,A-Star Zxi,2011.0,145000.0,Manual,Petrol,1000.0,15.0,Used,1,1,1,1,4
4500000,Suzuki,Alto K10,2015.0,159000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,0,1,3
6850000,Suzuki,Wagon R Stingray,2018.0,91000.0,Automatic,Petrol,660.0,8.0,Used,1,1,1,1,4
8350000,Suzuki,Wagon R Custom ZX,2023.0,20000.0,Automatic,Hybrid,660.0,3.0,Unregistered,1,1,1,1,4
7650000,Suzuki,Wagon R Fx,2024.0,32.0,Automatic,Petrol,660.0,2.0,Used,1,1,1,1,4
7150000,Suzuki,Wagon R FX,2024.0,8761.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
2995000,Suzuki,Maruti Zen,2003.0,156500.0,Automatic,Petrol,1000.0,23.0,Used,1,1,0,1,3
5325000,Suzuki,Celerio,2016.0,108000.0,Automatic,Petrol,1000.0,10.0,Used,1,0,0,0,1
3660000,Suzuki,Alto,2014.0,207.0,Manual,Petrol,800.0,12.0,Used,1,1,0,1,3
5450000,Suzuki,Wagon R Stingray,2016.0,89000.0,Automatic,Petrol,1000.0,10.0,Used,1,1,1,1,4
5900000,Suzuki,Spacia,2017.0,2.0,Automatic,Hybrid,660.0,9.0,Used,1,1,1,1,4
4120000,Suzuki,Swift,2006.0,118640.0,Manual,Petrol,1300.0,20.0,Used,1,1,0,1,3
4675000,Suzuki,Swift,2004.0,130130.0,Automatic,Petrol,1300.0,22.0,Used,1,1,0,1,3
4850000,Suzuki,Celerio VXI All Records,2015.0,84000.0,Automatic,Petrol,1000.0,11.0,Used,1,1,0,1,3
4650000,Suzuki,A-Star,2011.0,113000.0,Automatic,Petrol,1000.0,15.0,Used,1,1,1,1,4
3600000,Suzuki,A-Star VXI,2011.0,150000.0,Manual,Petrol,1000.0,15.0,Used,1,1,1,1,4
4175000,Suzuki,Swift,2003.0,220000.0,Automatic,Petrol,1300.0,23.0,Used,1,1,1,1,4
2175000,Suzuki,Maruti,2006.0,112000.0,Manual,Petrol,800.0,20.0,Used,1,0,1,1,3
6900000,Suzuki,Wagon R Stingray,2018.0,110000.0,Automatic,Petrol,650.0,8.0,Used,1,1,1,1,4
4850000,Suzuki,Swift,2004.0,130000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
7990000,Suzuki,Spacia,2023.0,450.0,Automatic,Hybrid,660.0,3.0,Unregistered,1,1,1,1,4
4000000,Suzuki,Alto,2017.0,92000.0,Manual,Petrol,800.0,9.0,Used,1,1,0,1,3
8200000,Suzuki,Swift RS,2017.0,147000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
8500000,Suzuki,Swift RS,2017.0,104000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
5575000,Suzuki,CELERIO,2017.0,7000.0,Automatic,Petrol,1000.0,9.0,Used,1,1,1,1,4
5900000,Suzuki,Alto,2023.0,6000.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,1,1,4
5290000,Suzuki,Swift,2008.0,132000.0,Automatic,Petrol,1500.0,18.0,Used,1,1,0,1,3
6750000,Suzuki,Wagon R FX Safety Import,2024.0,5000.0,Automatic,Petrol,658.0,2.0,Unregistered,1,1,1,1,4
3560000,Suzuki,Alto,2015.0,110000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
8500000,Suzuki,WAGON R CUSTOM Z HV ZX,2025.0,1500.0,Automatic,Hybrid,660.0,1.0,Unregistered,1,1,1,1,4
6690000,Suzuki,ALTO HYBRID,2023.0,5500.0,Automatic,Hybrid,660.0,3.0,Unregistered,1,1,1,1,4
2900000,Suzuki,Alto,2006.0,139000.0,Manual,Petrol,800.0,20.0,Used,0,0,0,0,0
8680000,Suzuki,Wagon R Custom Z ZX,2025.0,89.0,Automatic,Petrol,660.0,1.0,Unregistered,1,1,1,1,4
4275000,Suzuki,Swift Center Antenna,2004.0,122897.0,Automatic,Petrol,1320.0,22.0,Used,0,0,0,0,0
3890000,Suzuki,Alto,2015.0,82600.0,Manual,Petrol,800.0,11.0,Used,1,1,0,1,3
3900000,Suzuki,Alto,2015.0,150000.0,Manual,Petrol,800.0,11.0,Used,1,1,0,1,3
